"ASSOCIATION_TYPE"	"PMID"	"NUM_SENTENCE"	"ENTITY1_TEXT"	"ENTITY1_INI"	"ENTITY1_END"	"ENTITY1_TYPE"	"ENTITY2_TEXT"	"ENTITY2_INI"	"ENTITY2_END"	"ENTITY2_TYPE"	"SENTENCE"
"FA"	17967141	12	"HDL3"	38	42	"Genes & Molecular Sequences"	"estradiol"	9	18	"Chemicals & Drugs"	"Finally, estradiol carried by LDL and HDL3 was selectively transferred to the osteoblastic cells also through SR-B receptors."
"FA"	17967141	12	"SR-B receptors"	110	124	"Genes & Molecular Sequences"	"estradiol"	9	18	"Chemicals & Drugs"	"Finally, estradiol carried by LDL and HDL3 was selectively transferred to the osteoblastic cells also through SR-B receptors."
"FA"	17967141	13	"SR-B receptors"	151	165	"Genes & Molecular Sequences"	"estradiol"	82	91	"Chemicals & Drugs"	"Overall, our results suggest a novel mechanism for the routing of cholesterol and estradiol to osteoblasts involving the metabolism of LDL and HDL3 by SR-B receptors."
"PA"	18026124	3	"CB1"	108	111	"Genes & Molecular Sequences"	"endocannabinoids"	17	33	"Chemicals & Drugs"	"On the one hand, endocannabinoids have been implicated in the protective effects of IPC through cannabinoid CB1/CB2 receptor-dependent and -independent mechanisms."
"FA"	18026124	3	"CB2"	112	115	"Genes & Molecular Sequences"	"endocannabinoids"	17	33	"Chemicals & Drugs"	"On the one hand, endocannabinoids have been implicated in the protective effects of IPC through cannabinoid CB1/CB2 receptor-dependent and -independent mechanisms."
"PA"	18026124	5	"CB1"	85	88	"Genes & Molecular Sequences"	"synthetic CB1 receptor agonists"	23	54	"Chemicals & Drugs"	"Previous studies using synthetic CB1 receptor agonists or knockout mice demonstrated CB1 receptor-dependent protection against cerebral I/R injury in various animal models."
"FA"	18026124	8	"CB receptors"	65	77	"Genes & Molecular Sequences"	"CB2 receptor agonists"	262	283	"Chemicals & Drugs"	"This review is aimed to discuss the role of endocannabinoids and CB receptors in various forms of I/R injury (myocardial, cerebral, hepatic and circulatory shock) and preconditioning, and to delineate the evidence supporting the therapeutic utility of selective CB2 receptor agonists, which are devoid of psychoactive effects, as a promising new approach to limit I/R-induced tissue damage."
"PA"	18026124	7	"CB2"	123	126	"Genes & Molecular Sequences"	"CB2 receptor agonists"	41	62	"Chemicals & Drugs"	"Excitedly, emerging studies using potent CB2 receptor agonists and/or knockout mice have provided compelling evidence that CB2 receptor activation is protective against myocardial, cerebral and hepatic I/R injuries by decreasing the endothelial cell activation/inflammatory response (for example, expression of adhesion molecules, secretion of chemokines, and so on), and by attenuating the leukocyte chemotaxis, rolling, adhesion to endothelium, activation and transendothelial migration, and interrelated oxidative/nitrosative damage."
"FA"	17620431	2	"VEGF"	237	241	"Genes & Molecular Sequences"	"pazopanib"	188	197	"Chemicals & Drugs"	"We have developed a small-molecule inhibitor of all three vascular endothelial growth factor (VEGF) receptors (VEGFR), platelet-derived growth factor receptor, and c-Kit tyrosine kinases, pazopanib (GW786034), which selectively inhibits VEGF-induced endothelial cell proliferation."
"FA"	17620431	2	"VEGF) receptors"	94	109	"Genes & Molecular Sequences"	"pazopanib"	188	197	"Chemicals & Drugs"	"We have developed a small-molecule inhibitor of all three vascular endothelial growth factor (VEGF) receptors (VEGFR), platelet-derived growth factor receptor, and c-Kit tyrosine kinases, pazopanib (GW786034), which selectively inhibits VEGF-induced endothelial cell proliferation."
"PA"	17620431	2	"c-Kit tyrosine kinases"	164	186	"Genes & Molecular Sequences"	"pazopanib"	188	197	"Chemicals & Drugs"	"We have developed a small-molecule inhibitor of all three vascular endothelial growth factor (VEGF) receptors (VEGFR), platelet-derived growth factor receptor, and c-Kit tyrosine kinases, pazopanib (GW786034), which selectively inhibits VEGF-induced endothelial cell proliferation."
"PA"	17620431	2	"platelet-derived growth factor receptor"	119	158	"Genes & Molecular Sequences"	"pazopanib"	188	197	"Chemicals & Drugs"	"We have developed a small-molecule inhibitor of all three vascular endothelial growth factor (VEGF) receptors (VEGFR), platelet-derived growth factor receptor, and c-Kit tyrosine kinases, pazopanib (GW786034), which selectively inhibits VEGF-induced endothelial cell proliferation."
"PA"	17620431	2	"VEGFR"	111	116	"Genes & Molecular Sequences"	"pazopanib"	188	197	"Chemicals & Drugs"	"We have developed a small-molecule inhibitor of all three vascular endothelial growth factor (VEGF) receptors (VEGFR), platelet-derived growth factor receptor, and c-Kit tyrosine kinases, pazopanib (GW786034), which selectively inhibits VEGF-induced endothelial cell proliferation."
"FA"	17620431	2	"VEGF"	237	241	"Genes & Molecular Sequences"	"GW786034"	199	207	"Chemicals & Drugs"	"We have developed a small-molecule inhibitor of all three vascular endothelial growth factor (VEGF) receptors (VEGFR), platelet-derived growth factor receptor, and c-Kit tyrosine kinases, pazopanib (GW786034), which selectively inhibits VEGF-induced endothelial cell proliferation."
"PA"	17620431	2	"VEGFR"	111	116	"Genes & Molecular Sequences"	"GW786034"	199	207	"Chemicals & Drugs"	"We have developed a small-molecule inhibitor of all three vascular endothelial growth factor (VEGF) receptors (VEGFR), platelet-derived growth factor receptor, and c-Kit tyrosine kinases, pazopanib (GW786034), which selectively inhibits VEGF-induced endothelial cell proliferation."
"PA"	17620431	2	"platelet-derived growth factor receptor"	119	158	"Genes & Molecular Sequences"	"GW786034"	199	207	"Chemicals & Drugs"	"We have developed a small-molecule inhibitor of all three vascular endothelial growth factor (VEGF) receptors (VEGFR), platelet-derived growth factor receptor, and c-Kit tyrosine kinases, pazopanib (GW786034), which selectively inhibits VEGF-induced endothelial cell proliferation."
"PA"	17620431	2	"c-Kit tyrosine kinases"	164	186	"Genes & Molecular Sequences"	"GW786034"	199	207	"Chemicals & Drugs"	"We have developed a small-molecule inhibitor of all three vascular endothelial growth factor (VEGF) receptors (VEGFR), platelet-derived growth factor receptor, and c-Kit tyrosine kinases, pazopanib (GW786034), which selectively inhibits VEGF-induced endothelial cell proliferation."
"FA"	17620431	2	"VEGF) receptors"	94	109	"Genes & Molecular Sequences"	"GW786034"	199	207	"Chemicals & Drugs"	"We have developed a small-molecule inhibitor of all three vascular endothelial growth factor (VEGF) receptors (VEGFR), platelet-derived growth factor receptor, and c-Kit tyrosine kinases, pazopanib (GW786034), which selectively inhibits VEGF-induced endothelial cell proliferation."
"FA"	17701832	5	"CYP3A4"	82	88	"Genes & Molecular Sequences"	"5HT3 antagonists"	34	50	"Chemicals & Drugs"	"The pharmacokinetics of the three 5HT3 antagonists investigated were dominated by CYP3A4 (and/or 2C9) compared with CYP1A2 in man, possibly determined by enzyme capacity rather than relative enzyme affinity."
"FA"	17701832	5	"CYP1A2"	116	122	"Genes & Molecular Sequences"	"5HT3 antagonists"	34	50	"Chemicals & Drugs"	"The pharmacokinetics of the three 5HT3 antagonists investigated were dominated by CYP3A4 (and/or 2C9) compared with CYP1A2 in man, possibly determined by enzyme capacity rather than relative enzyme affinity."
"FA"	18573490	0	"interleukin-1beta"	138	155	"Genes & Molecular Sequences"	"iminobenzoxathiolone"	6	26	"Chemicals & Drugs"	"Novel iminobenzoxathiolone compound inhibits nuclear factor-kappaB activation targeting inhibitory kappaB kinase beta and down-regulating interleukin-1beta expression in lipopolysaccharide-activated macrophages."
"FA"	18573490	4	"IkappaB) kinase beta"	200	220	"Genes & Molecular Sequences"	"iminobenzoxathiolone"	23	43	"Chemicals & Drugs"	"In this study, a novel iminobenzoxathiolone LYR-71 of 6-methyl-2-propylimino-6,7-dihydro-5H-benzo[1,3]oxathiol-4-one has been demonstrated to inhibit in vitro catalytic activity of inhibitory kappaB (IkappaB) kinase beta (IKKbeta), a key enzyme required for NF-kappaB activation, with an IC(50) value of 7 microM."
"FA"	18573490	4	"IKKbeta"	222	229	"Genes & Molecular Sequences"	"iminobenzoxathiolone"	23	43	"Chemicals & Drugs"	"In this study, a novel iminobenzoxathiolone LYR-71 of 6-methyl-2-propylimino-6,7-dihydro-5H-benzo[1,3]oxathiol-4-one has been demonstrated to inhibit in vitro catalytic activity of inhibitory kappaB (IkappaB) kinase beta (IKKbeta), a key enzyme required for NF-kappaB activation, with an IC(50) value of 7 microM."
"PA"	18573490	0	"inhibitory kappaB"	88	105	"Genes & Molecular Sequences"	"iminobenzoxathiolone"	6	26	"Chemicals & Drugs"	"Novel iminobenzoxathiolone compound inhibits nuclear factor-kappaB activation targeting inhibitory kappaB kinase beta and down-regulating interleukin-1beta expression in lipopolysaccharide-activated macrophages."
"PA"	18573490	6	"IKKbeta"	152	159	"Genes & Molecular Sequences"	"LYR-71"	13	19	"Chemicals & Drugs"	"Furthermore, LYR-71 down-regulated LPS-induced transcription of interleukin (IL)-1beta or other cytokines in the cells, and inhibited expression vector IKKbeta-elicited IL-1beta promoter activity."
"PA"	18573490	6	"IL-1beta"	169	177	"Genes & Molecular Sequences"	"LYR-71"	13	19	"Chemicals & Drugs"	"Furthermore, LYR-71 down-regulated LPS-induced transcription of interleukin (IL)-1beta or other cytokines in the cells, and inhibited expression vector IKKbeta-elicited IL-1beta promoter activity."
"FA"	18573490	4	"NF-kappaB"	258	267	"Genes & Molecular Sequences"	"iminobenzoxathiolone"	23	43	"Chemicals & Drugs"	"In this study, a novel iminobenzoxathiolone LYR-71 of 6-methyl-2-propylimino-6,7-dihydro-5H-benzo[1,3]oxathiol-4-one has been demonstrated to inhibit in vitro catalytic activity of inhibitory kappaB (IkappaB) kinase beta (IKKbeta), a key enzyme required for NF-kappaB activation, with an IC(50) value of 7 microM."
"PA"	18573490	5	"NF-kappaB"	223	232	"Genes & Molecular Sequences"	"LYR-71"	0	6	"Chemicals & Drugs"	"LYR-71 inhibited IKKbeta-mediated phosphorylation of cytoplasmic IkappaBalpha in lipopolysaccharide (LPS)-activated macrophages, and sequentially preventing IkappaBalpha degradation as well as transcriptional activation of NF-kappaB."
"PA"	18573490	7	"NF-kappaB"	73	82	"Genes & Molecular Sequences"	"LYR-71"	16	22	"Chemicals & Drugs"	"Taken together, LYR-71 was an efficient inhibitor of IKKbeta, preventing NF-kappaB activation in macrophages, and this mechanism of action could contribute its down-regulatory effect on LPS-induced expression of inflammatory cytokines at the transcription level."
"PA"	18573490	7	"IKKbeta"	53	60	"Genes & Molecular Sequences"	"LYR-71"	16	22	"Chemicals & Drugs"	"Taken together, LYR-71 was an efficient inhibitor of IKKbeta, preventing NF-kappaB activation in macrophages, and this mechanism of action could contribute its down-regulatory effect on LPS-induced expression of inflammatory cytokines at the transcription level."
"PA"	18573490	5	"IKKbeta"	17	24	"Genes & Molecular Sequences"	"LYR-71"	0	6	"Chemicals & Drugs"	"LYR-71 inhibited IKKbeta-mediated phosphorylation of cytoplasmic IkappaBalpha in lipopolysaccharide (LPS)-activated macrophages, and sequentially preventing IkappaBalpha degradation as well as transcriptional activation of NF-kappaB."
"PA"	18573490	5	"IkappaBalpha"	157	169	"Genes & Molecular Sequences"	"LYR-71"	0	6	"Chemicals & Drugs"	"LYR-71 inhibited IKKbeta-mediated phosphorylation of cytoplasmic IkappaBalpha in lipopolysaccharide (LPS)-activated macrophages, and sequentially preventing IkappaBalpha degradation as well as transcriptional activation of NF-kappaB."
"SA"	18573490	7	"inflammatory cytokines"	212	234	"Genes & Molecular Sequences"	"LYR-71"	16	22	"Chemicals & Drugs"	"Taken together, LYR-71 was an efficient inhibitor of IKKbeta, preventing NF-kappaB activation in macrophages, and this mechanism of action could contribute its down-regulatory effect on LPS-induced expression of inflammatory cytokines at the transcription level."
"FA"	18573490	0	"nuclear factor-kappaB"	45	66	"Genes & Molecular Sequences"	"iminobenzoxathiolone"	6	26	"Chemicals & Drugs"	"Novel iminobenzoxathiolone compound inhibits nuclear factor-kappaB activation targeting inhibitory kappaB kinase beta and down-regulating interleukin-1beta expression in lipopolysaccharide-activated macrophages."
"PA"	17502872	2	"TNF"	93	96	"Genes & Molecular Sequences"	"infliximab"	220	230	"Chemicals & Drugs"	"To counter this, we have studied the pharmacokinetics in mice of two murine analogs of human TNF blockers, a murine p75-FC fusion protein (analogous to etanercept), and the rat MP6-XT22 anti-murine TNF mAb (analogous to infliximab)."
"PA"	19024103	8	"JNK"	83	86	"Genes & Molecular Sequences"	"F90"	145	148	"Chemicals & Drugs"	"Phosphorylation of EGFR and activated downstream signaling proteins, such as ERK1, JNK and P38, were found to be depressed after incubation with F90 for 48 hours in vitro."
"PA"	19024103	8	"P38"	91	94	"Genes & Molecular Sequences"	"F90"	145	148	"Chemicals & Drugs"	"Phosphorylation of EGFR and activated downstream signaling proteins, such as ERK1, JNK and P38, were found to be depressed after incubation with F90 for 48 hours in vitro."
"PA"	19024103	8	"EGFR"	19	23	"Genes & Molecular Sequences"	"F90"	145	148	"Chemicals & Drugs"	"Phosphorylation of EGFR and activated downstream signaling proteins, such as ERK1, JNK and P38, were found to be depressed after incubation with F90 for 48 hours in vitro."
"PA"	19024103	8	"ERK1"	77	81	"Genes & Molecular Sequences"	"F90"	145	148	"Chemicals & Drugs"	"Phosphorylation of EGFR and activated downstream signaling proteins, such as ERK1, JNK and P38, were found to be depressed after incubation with F90 for 48 hours in vitro."
"PA"	18544460	6	"VEGF"	92	96	"Genes & Molecular Sequences"	"bevacizumab"	62	73	"Chemicals & Drugs"	"Two monoclonal antibodies, cetuximab, which targets EGFR, and bevacizumab, which target the VEGF signaling pathway, are being evaluated as monotherapy and in combination with other agents and/or radiotherapy for the treatment of cervical cancer."
"PA"	18544460	6	"EGFR"	52	56	"Genes & Molecular Sequences"	"cetuximab"	27	36	"Chemicals & Drugs"	"Two monoclonal antibodies, cetuximab, which targets EGFR, and bevacizumab, which target the VEGF signaling pathway, are being evaluated as monotherapy and in combination with other agents and/or radiotherapy for the treatment of cervical cancer."
"PA"	17511782	4	"EGFR"	151	155	"Genes & Molecular Sequences"	"5-fluorouracil"	101	115	"Chemicals & Drugs"	"Using these methods, we show that EGFR kinase inhibitors sensitize colorectal SW-480 tumor cells for 5-fluorouracil-induced apoptosis, indicating that EGFR-mediated survival signaling contributes to apoptosis resistance via its intrinsic kinase activity."
"PA"	17599377	8	"CYP1A1"	80	86	"Genes & Molecular Sequences"	"TCDD"	90	94	"Chemicals & Drugs"	"In cells grown under hypoxia for 6 h, BRCA1 was not decreased, but induction of CYP1A1 by TCDD was significantly decreased."
"PA"	17599377	2	"CYP1A1"	66	72	"Genes & Molecular Sequences"	"TCDD"	52	56	"Chemicals & Drugs"	"Treatment with 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD) induces CYP1A1 protein and mRNA levels and also activates inhibitory AhR-ERalpha crosstalk associated with hormone-induced reporter gene expression."
"PA"	17599377	9	"CYP1A1"	105	111	"Genes & Molecular Sequences"	"TCDD"	32	36	"Chemicals & Drugs"	"Cotreatment of ZR-75 cells with TCDD plus the protein synthesis inhibitor cycloheximide for 6 h enhanced CYP1A1 expression in cells grown under hypoxia and normoxia."
"PA"	17599377	9	"CYP1A1"	105	111	"Genes & Molecular Sequences"	"cycloheximide"	74	87	"Chemicals & Drugs"	"Cotreatment of ZR-75 cells with TCDD plus the protein synthesis inhibitor cycloheximide for 6 h enhanced CYP1A1 expression in cells grown under hypoxia and normoxia."
"PA"	17599377	2	"CYP1A1"	66	72	"Genes & Molecular Sequences"	"2,3,7,8-tetrachlorodibenzo-p-dioxin"	15	50	"Chemicals & Drugs"	"Treatment with 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD) induces CYP1A1 protein and mRNA levels and also activates inhibitory AhR-ERalpha crosstalk associated with hormone-induced reporter gene expression."
"PA"	17599377	3	"AhR"	55	58	"Genes & Molecular Sequences"	"TCDD"	81	85	"Chemicals & Drugs"	"In ZR-75 cells grown under hypoxia, induction of these AhR-mediated responses by TCDD was significantly inhibited."
"PA"	17345086	3	"P-gp"	82	86	"Genes & Molecular Sequences"	"flavonoids"	59	69	"Chemicals & Drugs"	"Here we show the reversal effects of an extensive panel of flavonoids upon BCRP-, P-gp-, and MRP1-mediated drug resistance."
"PA"	17345086	3	"MRP1"	93	97	"Genes & Molecular Sequences"	"flavonoids"	59	69	"Chemicals & Drugs"	"Here we show the reversal effects of an extensive panel of flavonoids upon BCRP-, P-gp-, and MRP1-mediated drug resistance."
"PA"	17345086	2	"BCRP"	49	53	"Genes & Molecular Sequences"	"flavonoids"	33	43	"Chemicals & Drugs"	"We previously reported that some flavonoids have BCRP-inhibitory activity."
"FA"	17345086	9	"BCRP"	82	86	"Genes & Molecular Sequences"	"mitoxantrone"	159	171	"Chemicals & Drugs"	"Among these active compounds, 3',4',7-trimethoxyflavone showed the strongest anti-BCRP activity with RI(50) values of 0.012 microM for SN-38 and 0.044 muM for mitoxantrone."
"PA"	17345086	0	"breast cancer resistance protein"	19	51	"Genes & Molecular Sequences"	"Flavonoids"	0	10	"Chemicals & Drugs"	"Flavonoids inhibit breast cancer resistance protein-mediated drug resistance: transporter specificity and structure-activity relationship."
"PA"	17345086	3	"BCRP"	75	79	"Genes & Molecular Sequences"	"flavonoids"	59	69	"Chemicals & Drugs"	"Here we show the reversal effects of an extensive panel of flavonoids upon BCRP-, P-gp-, and MRP1-mediated drug resistance."
"FA"	17345086	4	"BCRP"	104	108	"Genes & Molecular Sequences"	"flavonoids"	20	30	"Chemicals & Drugs"	"Reversal effects of flavonoids upon BCRP-, P-gp-, or MRP1-mediated drug resistance were examined in the BCRP- or MDR1-transduced human leukemia K562 cells or in the MRP1-transfected human epidermoid carcinoma KB-3-1 cells using cell growth inhibition assays."
"NA"	17345086	12	"MRP1"	48	52	"Genes & Molecular Sequences"	"flavonoids"	12	22	"Chemicals & Drugs"	"None of the flavonoids that we tested inhibited MRP1."
"PA"	17345086	9	"BCRP"	82	86	"Genes & Molecular Sequences"	"3',4',7-trimethoxyflavone"	30	55	"Chemicals & Drugs"	"Among these active compounds, 3',4',7-trimethoxyflavone showed the strongest anti-BCRP activity with RI(50) values of 0.012 microM for SN-38 and 0.044 muM for mitoxantrone."
"FA"	17345086	11	"P-gp"	158	162	"Genes & Molecular Sequences"	"acacetin"	51	59	"Chemicals & Drugs"	"Two of the flavones, 3',4',7-trimethoxyflavone and acacetin, showed only low anti-P-gp activity, with the remainder displaying no suppressive effects against P-gp."
"PA"	17345086	7	"BCRP"	16	20	"Genes & Molecular Sequences"	"topotecan"	88	97	"Chemicals & Drugs"	"The reversal of BCRP activity was tested by measuring the fluorescence of intracellular topotecan."
"FA"	17345086	11	"P-gp"	158	162	"Genes & Molecular Sequences"	"3',4',7-trimethoxyflavone"	21	46	"Chemicals & Drugs"	"Two of the flavones, 3',4',7-trimethoxyflavone and acacetin, showed only low anti-P-gp activity, with the remainder displaying no suppressive effects against P-gp."
"PA"	17345086	13	"BCRP"	75	79	"Genes & Molecular Sequences"	"flavonoids"	44	54	"Chemicals & Drugs"	"Our present results thus indicate that many flavonoids selectively inhibit BCRP only."
"FA"	17345086	4	"P-gp"	43	47	"Genes & Molecular Sequences"	"flavonoids"	20	30	"Chemicals & Drugs"	"Reversal effects of flavonoids upon BCRP-, P-gp-, or MRP1-mediated drug resistance were examined in the BCRP- or MDR1-transduced human leukemia K562 cells or in the MRP1-transfected human epidermoid carcinoma KB-3-1 cells using cell growth inhibition assays."
"FA"	17345086	4	"MRP1"	53	57	"Genes & Molecular Sequences"	"flavonoids"	20	30	"Chemicals & Drugs"	"Reversal effects of flavonoids upon BCRP-, P-gp-, or MRP1-mediated drug resistance were examined in the BCRP- or MDR1-transduced human leukemia K562 cells or in the MRP1-transfected human epidermoid carcinoma KB-3-1 cells using cell growth inhibition assays."
"FA"	17345086	9	"BCRP"	82	86	"Genes & Molecular Sequences"	"SN-38"	135	140	"Chemicals & Drugs"	"Among these active compounds, 3',4',7-trimethoxyflavone showed the strongest anti-BCRP activity with RI(50) values of 0.012 microM for SN-38 and 0.044 muM for mitoxantrone."
"PA"	18337476	2	"NPSR"	367	371	"Genes & Molecular Sequences"	"SHA 66"	78	84	"Chemicals & Drugs"	"We report here the chemical synthesis and pharmacological characterization of SHA 66 (3-oxo-1,1-diphenyl-tetrahydro-oxazolo[3,4-a]pyrazine-7-carboxylic acid benzylamide) and SHA 68 (3-oxo-1,1-diphenyl-tetrahydro-oxazolo[3,4-a]pyrazine-7-carboxylic acid 4-fluoro-benzylamide), two closely related bicyclic piperazines with antagonistic properties at the NPS receptor (NPSR)."
"PA"	18337476	2	"NPS receptor"	353	365	"Genes & Molecular Sequences"	"SHA 68"	174	180	"Chemicals & Drugs"	"We report here the chemical synthesis and pharmacological characterization of SHA 66 (3-oxo-1,1-diphenyl-tetrahydro-oxazolo[3,4-a]pyrazine-7-carboxylic acid benzylamide) and SHA 68 (3-oxo-1,1-diphenyl-tetrahydro-oxazolo[3,4-a]pyrazine-7-carboxylic acid 4-fluoro-benzylamide), two closely related bicyclic piperazines with antagonistic properties at the NPS receptor (NPSR)."
"PA"	18337476	7	"NPS"	95	98	"Genes & Molecular Sequences"	"SHA 68"	42	48	"Chemicals & Drugs"	"Furthermore, peripheral administration of SHA 68 in mice (50 mg/kg i.p.) is able to antagonize NPS-induced horizontal and vertical activity as well as stereotypic behavior."
"PA"	18337476	0	"neuropeptide S receptor"	194	217	"Genes & Molecular Sequences"	"SHA 68"	155	161	"Chemicals & Drugs"	"Synthesis and pharmacological in vitro and in vivo profile of 3-oxo-1,1-diphenyl-tetrahydro-oxazolo[3,4-a]pyrazine-7-carboxylic acid 4-fluoro-benzylamide (SHA 68), a selective antagonist of the neuropeptide S receptor."
"PA"	18337476	2	"NPS receptor"	353	365	"Genes & Molecular Sequences"	"SHA 66"	78	84	"Chemicals & Drugs"	"We report here the chemical synthesis and pharmacological characterization of SHA 66 (3-oxo-1,1-diphenyl-tetrahydro-oxazolo[3,4-a]pyrazine-7-carboxylic acid benzylamide) and SHA 68 (3-oxo-1,1-diphenyl-tetrahydro-oxazolo[3,4-a]pyrazine-7-carboxylic acid 4-fluoro-benzylamide), two closely related bicyclic piperazines with antagonistic properties at the NPS receptor (NPSR)."
"PA"	18337476	2	"NPSR"	367	371	"Genes & Molecular Sequences"	"SHA 68"	174	180	"Chemicals & Drugs"	"We report here the chemical synthesis and pharmacological characterization of SHA 66 (3-oxo-1,1-diphenyl-tetrahydro-oxazolo[3,4-a]pyrazine-7-carboxylic acid benzylamide) and SHA 68 (3-oxo-1,1-diphenyl-tetrahydro-oxazolo[3,4-a]pyrazine-7-carboxylic acid 4-fluoro-benzylamide), two closely related bicyclic piperazines with antagonistic properties at the NPS receptor (NPSR)."
"PA"	18337476	3	"NPSR"	92	96	"Genes & Molecular Sequences"	"SHA 68"	55	61	"Chemicals & Drugs"	"The compounds block NPS-induced Ca2+ mobilization, and SHA 68 shows displaceable binding to NPSR in the nanomolar range."
"PA"	18337476	8	"NPS"	119	122	"Genes & Molecular Sequences"	"SHA 68"	11	17	"Chemicals & Drugs"	"Therefore, SHA 68 could be a useful tool to characterize physiological functions and pharmacological parameters of the NPS system in vitro and in vivo."
"PA"	18927209	5	"mTOR"	100	104	"Genes & Molecular Sequences"	"P2281"	85	90	"Chemicals & Drugs"	"In vitro studies using Western blot analysis and cell-based ELISA assays showed that P2281 inhibits mTOR activity in colon cancer cells."
"PA"	18927209	7	"mTOR"	596	600	"Genes & Molecular Sequences"	"P2281"	557	562	"Chemicals & Drugs"	"In the dextran sulfate sodium (DSS) model of colitis, 1) macroscopic colon observations demonstrated that P2281 significantly inhibited DSS-induced weight loss, improved rectal bleeding index, decreased disease activity index, and reversed DSS-induced shortening of the colon; 2) histological analyses of colonic tissues revealed that P2281 distinctly attenuated DSS-induced edema, prominently diminished the leukocyte infiltration in the colonic mucosa, and resulted in protection against DSS-induced crypt damage; and 3) Western blot analysis showed that P2281 blocks DSS-induced activation of mTOR."
"FA"	18927209	6	"TNF-alpha"	135	144	"Genes & Molecular Sequences"	"P2281"	203	208	"Chemicals & Drugs"	"In vitro and in vivo assays of proinflammatory cytokine production revealed that P2281 diminishes induced IFN-gamma production but not TNF-alpha production, indicating preferential inhibitory effects of P2281 on T cell function."
"PA"	18927209	6	"IFN-gamma"	106	115	"Genes & Molecular Sequences"	"P2281"	203	208	"Chemicals & Drugs"	"In vitro and in vivo assays of proinflammatory cytokine production revealed that P2281 diminishes induced IFN-gamma production but not TNF-alpha production, indicating preferential inhibitory effects of P2281 on T cell function."
"PA"	18927209	7	"mTOR"	596	600	"Genes & Molecular Sequences"	"DSS"	570	573	"Chemicals & Drugs"	"In the dextran sulfate sodium (DSS) model of colitis, 1) macroscopic colon observations demonstrated that P2281 significantly inhibited DSS-induced weight loss, improved rectal bleeding index, decreased disease activity index, and reversed DSS-induced shortening of the colon; 2) histological analyses of colonic tissues revealed that P2281 distinctly attenuated DSS-induced edema, prominently diminished the leukocyte infiltration in the colonic mucosa, and resulted in protection against DSS-induced crypt damage; and 3) Western blot analysis showed that P2281 blocks DSS-induced activation of mTOR."
"PA"	18927209	7	"mTOR"	596	600	"Genes & Molecular Sequences"	"dextran sulfate sodium"	7	29	"Chemicals & Drugs"	"In the dextran sulfate sodium (DSS) model of colitis, 1) macroscopic colon observations demonstrated that P2281 significantly inhibited DSS-induced weight loss, improved rectal bleeding index, decreased disease activity index, and reversed DSS-induced shortening of the colon; 2) histological analyses of colonic tissues revealed that P2281 distinctly attenuated DSS-induced edema, prominently diminished the leukocyte infiltration in the colonic mucosa, and resulted in protection against DSS-induced crypt damage; and 3) Western blot analysis showed that P2281 blocks DSS-induced activation of mTOR."
"PA"	17167170	4	"caspase-3"	261	270	"Genes & Molecular Sequences"	"GW501516"	51	59	"Chemicals & Drugs"	"In the SH-SY5Y studies, treatment with L-165041 or GW501516 significantly and concentration-dependently attenuated cell death following thapsigargin, 1-methyl-4-phenylpyridinium, or staurosporine exposure, with the extent of damage correlated with the level of caspase-3 inhibition."
"PA"	17167170	4	"caspase-3"	261	270	"Genes & Molecular Sequences"	"L-165041"	39	47	"Chemicals & Drugs"	"In the SH-SY5Y studies, treatment with L-165041 or GW501516 significantly and concentration-dependently attenuated cell death following thapsigargin, 1-methyl-4-phenylpyridinium, or staurosporine exposure, with the extent of damage correlated with the level of caspase-3 inhibition."
"FA"	18341639	0	"FLT3 internal tandem duplication"	136	168	"Genes & Molecular Sequences"	"lestaurtinib"	105	117	"Chemicals & Drugs"	"Acute myeloid leukaemia blast cells with a tyrosine kinase domain mutation of FLT3 are less sensitive to lestaurtinib than those with a FLT3 internal tandem duplication."
"PA"	18341639	5	"FLT3/WT"	61	68	"SNP & Sequence variations"	"lestaurtinib"	45	57	"Chemicals & Drugs"	"FLT3/TKD+ cells showed a similar response to lestaurtinib as FLT3/WT cells, whereas FLT3/ITD+ cells were more sensitive (P = 0.004)."
"FA"	18341639	2	"FLT3/TKD+"	134	143	"SNP & Sequence variations"	"FLT3 inhibitors"	72	87	"Chemicals & Drugs"	"Whilst FLT3/ITD+ cells are more susceptible to the cytotoxic effects of FLT3 inhibitors than wild type (WT) cells, the sensitivity of FLT3/TKD+ cells to therapeutic agents is unclear, as is the importance of the mutant level."
"FA"	18341639	0	"tyrosine kinase domain mutation of FLT3"	43	82	"Genes & Molecular Sequences"	"lestaurtinib"	105	117	"Chemicals & Drugs"	"Acute myeloid leukaemia blast cells with a tyrosine kinase domain mutation of FLT3 are less sensitive to lestaurtinib than those with a FLT3 internal tandem duplication."
"NA"	18341639	4	"FLT3/TKD"	182	190	"SNP & Sequence variations"	"cytarabine"	139	149	"Chemicals & Drugs"	"All three groups showed similar sensitivity to the cytotoxic effects of cytarabine but FLT3/ITD mutant level was inversely correlated with cytarabine cytotoxicity (P = 0.04) whereas FLT3/TKD mutant level had no impact."
